risk_value,date,daily_variation,percent_change,trend
1184,2012-05-24,32.0,2.777777777777768,Increase
1175,2012-05-25,-9.0,-0.7601351351351315,Decrease
1185,2012-05-29,10.0,0.8510638297872353,Increase
1244,2012-05-30,59.0,4.978902953586495,Increase
1236,2012-05-31,-8.0,-0.6430868167202619,Decrease
1249,2012-06-01,13.0,1.0517799352750767,Increase
1211,2012-06-04,-38.0,-3.04243394715773,Decrease
1165,2012-06-05,-46.0,-3.798513625103217,Decrease
1117,2012-06-06,-48.0,-4.120171673819739,Decrease
1170,2012-06-07,53.0,4.7448522829006246,Increase
1167,2012-06-08,-3.0,-0.2564102564102555,Decrease
1199,2012-06-11,32.0,2.7420736932304957,Increase
1131,2012-06-12,-68.0,-5.671392827356126,Decrease
1111,2012-06-13,-20.0,-1.7683465959328015,Decrease
1088,2012-06-14,-23.0,-2.070207020702075,Decrease
1077,2012-06-15,-11.0,-1.0110294117647078,Decrease
1094,2012-06-18,17.0,1.5784586815227541,Increase
1079,2012-06-19,-15.0,-1.3711151736745864,Decrease
1078,2012-06-20,-1.0,-0.0926784059314234,Decrease
1111,2012-06-21,33.0,3.0612244897959107,Increase
1103,2012-06-22,-8.0,-0.7200720072007227,Decrease
1128,2012-06-25,25.0,2.2665457842248493,Increase
1112,2012-06-26,-16.0,-1.4184397163120588,Decrease
1103,2012-06-27,-9.0,-0.8093525179856065,Decrease
1120,2012-06-28,17.0,1.5412511332729029,Increase
1088,2012-06-29,-32.0,-2.857142857142858,Decrease
1071,2012-07-02,-17.0,-1.5625,Decrease
1044,2012-07-03,-27.0,-2.5210084033613467,Decrease
1053,2012-07-05,9.0,0.8620689655172376,Increase
1080,2012-07-06,27.0,2.564102564102555,Increase
1090,2012-07-09,10.0,0.92592592592593,Increase
1108,2012-07-10,18.0,1.6513761467889854,Increase
1098,2012-07-11,-10.0,-0.9025270758122761,Decrease
1097,2012-07-12,-1.0,-0.09107468123861207,Decrease
1075,2012-07-13,-22.0,-2.0054694621695512,Decrease
1079,2012-07-16,4.0,0.37209302325580396,Increase
1066,2012-07-17,-13.0,-1.2048192771084376,Decrease
1084,2012-07-18,18.0,1.6885553470919357,Increase
1088,2012-07-19,4.0,0.36900369003689537,Increase
1114,2012-07-20,26.0,2.389705882352944,Increase
1128,2012-07-23,14.0,1.2567324955116588,Increase
1147,2012-07-24,19.0,1.6843971631205656,Increase
1136,2012-07-25,-11.0,-0.9590235396687019,Decrease
1116,2012-07-26,-20.0,-1.7605633802816878,Decrease
1082,2012-07-27,-34.0,-3.046594982078854,Decrease
1085,2012-07-30,3.0,0.27726432532346745,Increase
1087,2012-07-31,2.0,0.18433179723502668,Increase
1075,2012-08-01,-12.0,-1.1039558417663242,Decrease
1083,2012-08-02,8.0,0.7441860465116301,Increase
1050,2012-08-03,-33.0,-3.0470914127423865,Decrease
1051,2012-08-06,1.0,0.09523809523810378,Increase
1040,2012-08-07,-11.0,-1.0466222645099887,Decrease
1031,2012-08-08,-9.0,-0.8653846153846123,Decrease
1048,2012-08-09,17.0,1.6488845780795236,Increase
1059,2012-08-10,11.0,1.049618320610679,Increase
1051,2012-08-13,-8.0,-0.7554296506137814,Decrease
1040,2012-08-14,-11.0,-1.0466222645099887,Decrease
1032,2012-08-15,-8.0,-0.7692307692307665,Decrease
1010,2012-08-16,-22.0,-2.131782945736438,Decrease
1013,2012-08-17,3.0,0.2970297029702973,Increase
1025,2012-08-20,12.0,1.1846001974333609,Increase
1014,2012-08-21,-11.0,-1.073170731707318,Decrease
1023,2012-08-22,9.0,0.8875739644970349,Increase
1027,2012-08-23,4.0,0.3910068426197455,Increase
1023,2012-08-24,-4.0,-0.3894839337877265,Decrease
1027,2012-08-27,4.0,0.3910068426197455,Increase
1024,2012-08-28,-3.0,-0.2921129503407949,Decrease
1038,2012-08-29,14.0,1.3671875,Increase
1064,2012-08-30,26.0,2.5048169556840083,Increase
1051,2012-08-31,-13.0,-1.2218045112781906,Decrease
1038,2012-09-04,-13.0,-1.236917221693623,Decrease
1019,2012-09-05,-19.0,-1.8304431599229232,Decrease
981,2012-09-06,-38.0,-3.7291462217860616,Decrease
977,2012-09-07,-4.0,-0.4077471967380175,Decrease
971,2012-09-10,-6.0,-0.61412487205732,Decrease
952,2012-09-11,-19.0,-1.9567456230690006,Decrease
944,2012-09-12,-8.0,-0.8403361344537785,Decrease
916,2012-09-13,-28.0,-2.9661016949152574,Decrease
860,2012-09-14,-56.0,-6.113537117903933,Decrease
847,2012-09-17,-13.0,-1.5116279069767424,Decrease
881,2012-09-18,34.0,4.014167650531286,Increase
867,2012-09-19,-14.0,-1.589103291713967,Decrease
866,2012-09-20,-1.0,-0.11534025374856371,Decrease
851,2012-09-21,-15.0,-1.7321016166281789,Decrease
859,2012-09-24,8.0,0.9400705052879044,Increase
890,2012-09-25,31.0,3.608847497089629,Increase
907,2012-09-26,17.0,1.9101123595505642,Increase
892,2012-09-27,-15.0,-1.6538037486218293,Decrease
897,2012-09-28,5.0,0.5605381165919354,Increase
880,2012-10-01,-17.0,-1.8952062430323324,Decrease
882,2012-10-02,2.0,0.2272727272727204,Increase
879,2012-10-03,-3.0,-0.3401360544217691,Decrease
856,2012-10-04,-23.0,-2.6166097838452806,Decrease
842,2012-10-05,-14.0,-1.6355140186915862,Decrease
888,2012-10-09,46.0,5.463182897862229,Increase
908,2012-10-10,20.0,2.2522522522522515,Increase
891,2012-10-11,-17.0,-1.8722466960352402,Decrease
870,2012-10-12,-21.0,-2.3569023569023573,Decrease
851,2012-10-15,-19.0,-2.183908045977012,Decrease
851,2012-10-16,0.0,0.0,No Change
845,2012-10-17,-6.0,-0.7050528789659172,Decrease
845,2012-10-18,0.0,0.0,No Change
866,2012-10-19,21.0,2.4852071005917242,Increase
862,2012-10-22,-4.0,-0.46189376443418473,Decrease
860,2012-10-23,-2.0,-0.23201856148491462,Decrease
858,2012-10-24,-2.0,-0.23255813953488857,Decrease
851,2012-10-25,-7.0,-0.815850815850816,Decrease
987,2012-10-26,136.0,15.981198589894241,Increase
1024,2012-10-29,37.0,3.7487335359675855,Increase
1066,2012-10-31,42.0,4.1015625,Increase
1127,2012-11-01,61.0,5.722326454033766,Increase
1158,2012-11-02,31.0,2.7506654835847355,Increase
1115,2012-11-05,-43.0,-3.713298791018993,Decrease
1092,2012-11-06,-23.0,-2.0627802690582953,Decrease
1149,2012-11-07,57.0,5.219780219780223,Increase
1165,2012-11-08,16.0,1.3925152306353272,Increase
1209,2012-11-09,44.0,3.776824034334769,Increase
1222,2012-11-13,13.0,1.0752688172043001,Increase
1233,2012-11-14,11.0,0.9001636661211121,Increase
1275,2012-11-15,42.0,3.406326034063256,Increase
1264,2012-11-16,-11.0,-0.8627450980392193,Decrease
1171,2012-11-19,-93.0,-7.357594936708855,Decrease
1159,2012-11-20,-12.0,-1.0247651579846306,Decrease
1147,2012-11-21,-12.0,-1.035375323554788,Decrease
1147,2012-11-23,0.0,0.0,No Change
1348,2012-11-26,201.0,17.523975588491723,Increase
1315,2012-11-27,-33.0,-2.448071216617209,Decrease
1340,2012-11-28,25.0,1.9011406844106515,Increase
1168,2012-11-29,-172.0,-12.835820895522387,Decrease
1140,2012-11-30,-28.0,-2.397260273972601,Decrease
1144,2012-12-03,4.0,0.35087719298245723,Increase
1107,2012-12-04,-37.0,-3.234265734265729,Decrease
1086,2012-12-05,-21.0,-1.8970189701897011,Decrease
1079,2012-12-06,-7.0,-0.6445672191528584,Decrease
1066,2012-12-07,-13.0,-1.2048192771084376,Decrease
1047,2012-12-10,-19.0,-1.7823639774859235,Decrease
1041,2012-12-11,-6.0,-0.5730659025787954,Decrease
1036,2012-12-12,-5.0,-0.4803073967339144,Decrease
1037,2012-12-13,1.0,0.09652509652509078,Increase
1024,2012-12-14,-13.0,-1.253616200578589,Decrease
1023,2012-12-17,-1.0,-0.09765625,Decrease
1006,2012-12-18,-17.0,-1.6617790811339184,Decrease
1000,2012-12-19,-6.0,-0.5964214711729587,Decrease
997,2012-12-20,-3.0,-0.30000000000000027,Decrease
1014,2012-12-21,17.0,1.7051153460381219,Increase
1012,2012-12-24,-2.0,-0.19723865877712132,Decrease
1013,2012-12-26,1.0,0.09881422924902239,Increase
1014,2012-12-27,1.0,0.09871668311944859,Increase
1002,2012-12-28,-12.0,-1.1834319526627168,Decrease
991,2012-12-31,-11.0,-1.0978043912175606,Decrease
949,2013-01-02,-42.0,-4.238143289606455,Decrease
935,2013-01-03,-14.0,-1.475237091675452,Decrease
943,2013-01-04,8.0,0.8556149732620311,Increase
966,2013-01-07,23.0,2.4390243902439046,Increase
1020,2013-01-08,54.0,5.590062111801242,Increase
1037,2013-01-09,17.0,1.6666666666666607,Increase
1080,2013-01-10,43.0,4.146576663452262,Increase
1094,2013-01-11,14.0,1.2962962962963065,Increase
1087,2013-01-14,-7.0,-0.6398537477148025,Decrease
1088,2013-01-15,1.0,0.09199632014720294,Increase
1077,2013-01-16,-11.0,-1.0110294117647078,Decrease
1062,2013-01-17,-15.0,-1.392757660167132,Decrease
1070,2013-01-18,8.0,0.7532956685499137,Increase
1070,2013-01-22,0.0,0.0,No Change
1100,2013-01-23,30.0,2.8037383177569986,Increase
1106,2013-01-24,6.0,0.5454545454545379,Increase
1113,2013-01-25,7.0,0.6329113924050667,Increase
1110,2013-01-28,-3.0,-0.26954177897574594,Decrease
1101,2013-01-29,-9.0,-0.8108108108108136,Decrease
1101,2013-01-30,0.0,0.0,No Change
1102,2013-01-31,1.0,0.09082652134422275,Increase
1082,2013-02-01,-20.0,-1.814882032667875,Decrease
1092,2013-02-04,10.0,0.9242144177449063,Increase
1089,2013-02-05,-3.0,-0.27472527472527375,Decrease
1124,2013-02-06,35.0,3.2139577594123114,Increase
1102,2013-02-07,-22.0,-1.9572953736654797,Decrease
1077,2013-02-08,-25.0,-2.268602540834841,Decrease
1089,2013-02-11,12.0,1.1142061281337101,Increase
1111,2013-02-12,22.0,2.020202020202011,Increase
1098,2013-02-13,-13.0,-1.170117011701166,Decrease
1093,2013-02-14,-5.0,-0.45537340619308253,Decrease
1098,2013-02-15,5.0,0.45745654162854255,Increase
1100,2013-02-19,2.0,0.18214936247722413,Increase
1104,2013-02-20,4.0,0.363636363636366,Increase
1132,2013-02-21,28.0,2.53623188405796,Increase
1131,2013-02-22,-1.0,-0.08833922261484162,Decrease
1137,2013-02-25,6.0,0.5305039787798504,Increase
1115,2013-02-26,-22.0,-1.9349164467898028,Decrease
1114,2013-02-27,-1.0,-0.08968609865470656,Decrease
1287,2013-02-28,173.0,15.529622980251357,Increase
1218,2013-03-01,-69.0,-5.361305361305357,Decrease
1208,2013-03-04,-10.0,-0.8210180623973717,Decrease
1198,2013-03-05,-10.0,-0.8278145695364225,Decrease
1177,2013-03-06,-21.0,-1.7529215358931594,Decrease
1171,2013-03-07,-6.0,-0.5097706032285432,Decrease
1160,2013-03-08,-11.0,-0.9393680614859123,Decrease
1157,2013-03-11,-3.0,-0.2586206896551757,Decrease
1136,2013-03-12,-21.0,-1.8150388936905792,Decrease
1149,2013-03-13,13.0,1.1443661971830998,Increase
1157,2013-03-14,8.0,0.6962576153176636,Increase
1183,2013-03-15,26.0,2.2471910112359605,Increase
1180,2013-03-18,-3.0,-0.2535925612848655,Decrease
1205,2013-03-19,25.0,2.1186440677966045,Increase
1202,2013-03-20,-3.0,-0.24896265560165887,Decrease
1217,2013-03-21,15.0,1.2479201331114798,Increase
1219,2013-03-22,2.0,0.16433853738702098,Increase
1261,2013-03-25,42.0,3.445447087776876,Increase
1293,2013-03-26,32.0,2.5376685170499513,Increase
1337,2013-03-27,44.0,3.402938901778807,Increase
1307,2013-03-28,-30.0,-2.2438294689603566,Decrease
1321,2013-04-01,14.0,1.0711553175210442,Increase
1306,2013-04-02,-15.0,-1.1355034065102187,Decrease
1262,2013-04-03,-44.0,-3.369065849923425,Decrease
1254,2013-04-04,-8.0,-0.6339144215530945,Decrease
1271,2013-04-05,17.0,1.3556618819776656,Increase
1257,2013-04-08,-14.0,-1.1014948859165985,Decrease
1233,2013-04-09,-24.0,-1.9093078758949833,Decrease
1219,2013-04-10,-14.0,-1.135442011354415,Decrease
1205,2013-04-11,-14.0,-1.1484823625922846,Decrease
1167,2013-04-12,-38.0,-3.1535269709543567,Decrease
1159,2013-04-15,-8.0,-0.6855184233076295,Decrease
1165,2013-04-16,6.0,0.5176876617773996,Increase
1186,2013-04-17,21.0,1.8025751072961338,Increase
1204,2013-04-18,18.0,1.5177065767284947,Increase
1209,2013-04-19,5.0,0.41528239202657247,Increase
1216,2013-04-22,7.0,0.5789909015715411,Increase
1212,2013-04-23,-4.0,-0.3289473684210509,Decrease
1212,2013-04-24,0.0,0.0,No Change
1210,2013-04-25,-2.0,-0.16501650165016146,Decrease
1215,2013-04-26,5.0,0.4132231404958775,Increase
1212,2013-04-29,-3.0,-0.24691358024691024,Decrease
1210,2013-04-30,-2.0,-0.16501650165016146,Decrease
1215,2013-05-01,5.0,0.4132231404958775,Increase
1205,2013-05-02,-10.0,-0.8230452674897082,Decrease
1204,2013-05-03,-1.0,-0.08298755186721962,Decrease
1205,2013-05-06,1.0,0.08305647840531893,Increase
1208,2013-05-07,3.0,0.24896265560165887,Increase
1203,2013-05-08,-5.0,-0.41390728476821126,Decrease
1194,2013-05-09,-9.0,-0.7481296758104716,Decrease
1193,2013-05-10,-1.0,-0.08375209380234727,Decrease
1191,2013-05-13,-2.0,-0.16764459346185756,Decrease
1177,2013-05-14,-14.0,-1.1754827875734675,Decrease
1186,2013-05-15,9.0,0.7646559048428259,Increase
1184,2013-05-16,-2.0,-0.1686340640809414,Decrease
1157,2013-05-17,-27.0,-2.2804054054054057,Decrease
1148,2013-05-20,-9.0,-0.7778738115816752,Decrease
1149,2013-05-21,1.0,0.08710801393727596,Increase
1127,2013-05-22,-22.0,-1.9147084421235805,Decrease
1141,2013-05-23,14.0,1.2422360248447228,Increase
1144,2013-05-24,3.0,0.2629272567922891,Increase
1128,2013-05-28,-16.0,-1.3986013986013957,Decrease
1148,2013-05-29,20.0,1.773049645390068,Increase
1158,2013-05-30,10.0,0.8710801393728262,Increase
1167,2013-05-31,9.0,0.7772020725388629,Increase
1169,2013-06-03,2.0,0.1713796058269157,Increase
1183,2013-06-04,14.0,1.1976047904191711,Increase
1195,2013-06-05,12.0,1.0143702451394843,Increase
1204,2013-06-06,9.0,0.7531380753138084,Increase
1187,2013-06-07,-17.0,-1.4119601328903664,Decrease
1188,2013-06-10,1.0,0.08424599831506896,Increase
1198,2013-06-11,10.0,0.8417508417508435,Increase
1199,2013-06-12,1.0,0.08347245409014992,Increase
1192,2013-06-13,-7.0,-0.5838198498749003,Decrease
1197,2013-06-14,5.0,0.4194630872483174,Increase
1198,2013-06-17,1.0,0.08354218880535225,Increase
1221,2013-06-18,23.0,1.919866444073448,Increase
1213,2013-06-19,-8.0,-0.6552006552006606,Decrease
1227,2013-06-20,14.0,1.154163231657046,Increase
1223,2013-06-21,-4.0,-0.32599837000815146,Decrease
1229,2013-06-24,6.0,0.49059689288635244,Increase
1221,2013-06-25,-8.0,-0.6509357200976451,Decrease
1219,2013-06-26,-2.0,-0.16380016380016515,Decrease
1215,2013-06-27,-4.0,-0.3281378178835115,Decrease
1199,2013-06-28,-16.0,-1.3168724279835398,Decrease
1189,2013-07-01,-10.0,-0.8340283569641338,Decrease
1199,2013-07-02,10.0,0.8410428931875602,Increase
1204,2013-07-03,5.0,0.417014178482078,Increase
1188,2013-07-05,-16.0,-1.3289036544850474,Decrease
1194,2013-07-08,6.0,0.5050505050504972,Increase
1194,2013-07-09,0.0,0.0,No Change
1205,2013-07-10,11.0,0.9212730318257867,Increase
1194,2013-07-11,-11.0,-0.9128630705394158,Decrease
1188,2013-07-12,-6.0,-0.5025125628140725,Decrease
1164,2013-07-15,-24.0,-2.020202020202022,Decrease
1142,2013-07-16,-22.0,-1.8900343642611728,Decrease
1139,2013-07-17,-3.0,-0.26269702276707774,Decrease
1052,2013-07-18,-87.0,-7.638279192273922,Decrease
1075,2013-07-19,23.0,2.186311787072248,Increase
1040,2013-07-22,-35.0,-3.2558139534883734,Decrease
1025,2013-07-23,-15.0,-1.4423076923076872,Decrease
1063,2013-07-24,38.0,3.707317073170735,Increase
1092,2013-07-25,29.0,2.728127939793046,Increase
1107,2013-07-26,15.0,1.3736263736263687,Increase
1139,2013-07-29,32.0,2.890695573622404,Increase
1130,2013-07-30,-9.0,-0.7901668129938533,Decrease
1112,2013-07-31,-18.0,-1.5929203539822967,Decrease
1095,2013-08-01,-17.0,-1.5287769784172678,Decrease
1101,2013-08-02,6.0,0.5479452054794498,Increase
1094,2013-08-05,-7.0,-0.6357856494096259,Decrease
1069,2013-08-06,-25.0,-2.2851919561243106,Decrease
1067,2013-08-07,-2.0,-0.187090739008422,Decrease
1052,2013-08-08,-15.0,-1.4058106841612017,Decrease
1036,2013-08-09,-16.0,-1.520912547528519,Decrease
1032,2013-08-12,-4.0,-0.38610038610038533,Decrease
1020,2013-08-13,-12.0,-1.1627906976744207,Decrease
1018,2013-08-14,-2.0,-0.19607843137254832,Decrease
1019,2013-08-15,1.0,0.09823182711199419,Increase
1017,2013-08-16,-2.0,-0.19627085377821318,Decrease
1034,2013-08-19,17.0,1.6715830875122961,Increase
1039,2013-08-20,5.0,0.4835589941972973,Increase
1043,2013-08-21,4.0,0.38498556304138454,Increase
1023,2013-08-22,-20.0,-1.9175455417066112,Decrease
1072,2013-08-23,49.0,4.789833822091882,Increase
1075,2013-08-26,3.0,0.2798507462686617,Increase
1120,2013-08-27,45.0,4.1860465116279055,Increase
1127,2013-08-28,7.0,0.6250000000000089,Increase
1163,2013-08-29,36.0,3.1943212067435667,Increase
1170,2013-08-30,7.0,0.6018916595012858,Increase
1128,2013-09-03,-42.0,-3.589743589743588,Decrease
1101,2013-09-04,-27.0,-2.393617021276595,Decrease
1085,2013-09-05,-16.0,-1.4532243415077195,Decrease
1075,2013-09-06,-10.0,-0.9216589861751112,Decrease
1062,2013-09-09,-13.0,-1.2093023255813962,Decrease
1073,2013-09-10,11.0,1.0357815442561202,Increase
1073,2013-09-11,0.0,0.0,No Change
1110,2013-09-12,37.0,3.4482758620689724,Increase
1114,2013-09-13,4.0,0.3603603603603567,Increase
1089,2013-09-16,-25.0,-2.2441651705565557,Decrease
1092,2013-09-17,3.0,0.2754820936639035,Increase
1063,2013-09-18,-29.0,-2.6556776556776573,Decrease
1044,2013-09-19,-19.0,-1.7873941674506066,Decrease
1037,2013-09-20,-7.0,-0.6704980842911823,Decrease
1030,2013-09-23,-7.0,-0.6750241080038522,Decrease
1013,2013-09-24,-17.0,-1.650485436893201,Decrease
1007,2013-09-25,-6.0,-0.5923000987166804,Decrease
1017,2013-09-26,10.0,0.9930486593842991,Increase
1024,2013-09-27,7.0,0.68829891838742,Increase
1035,2013-09-30,11.0,1.07421875,Increase
1039,2013-10-01,4.0,0.38647342995168366,Increase
1029,2013-10-02,-10.0,-0.9624639076034613,Decrease
1019,2013-10-03,-10.0,-0.9718172983479101,Decrease
1005,2013-10-04,-14.0,-1.3738959764474923,Decrease
997,2013-10-07,-8.0,-0.7960199004975133,Decrease
979,2013-10-08,-18.0,-1.8054162487462388,Decrease
971,2013-10-09,-8.0,-0.8171603677221695,Decrease
919,2013-10-10,-52.0,-5.35530381050463,Decrease
904,2013-10-11,-15.0,-1.6322089227421066,Decrease
887,2013-10-15,-17.0,-1.880530973451322,Decrease
908,2013-10-16,21.0,2.367531003382184,Increase
904,2013-10-17,-4.0,-0.4405286343612369,Decrease
851,2013-10-18,-53.0,-5.86283185840708,Decrease
842,2013-10-21,-9.0,-1.0575793184488869,Decrease
859,2013-10-22,17.0,2.0190023752969077,Increase
873,2013-10-23,14.0,1.6298020954598424,Increase
896,2013-10-24,23.0,2.6345933562428314,Increase
891,2013-10-25,-5.0,-0.5580357142857095,Decrease
881,2013-10-28,-10.0,-1.122334455667784,Decrease
909,2013-10-29,28.0,3.178206583427934,Increase
921,2013-10-30,12.0,1.320132013201314,Increase
921,2013-10-31,0.0,0.0,No Change
892,2013-11-01,-29.0,-3.148751357220414,Decrease
875,2013-11-04,-17.0,-1.905829596412556,Decrease
841,2013-11-05,-34.0,-3.8857142857142812,Decrease
841,2013-11-06,0.0,0.0,No Change
838,2013-11-07,-3.0,-0.3567181926278251,Decrease
825,2013-11-08,-13.0,-1.5513126491646823,Decrease
831,2013-11-12,6.0,0.727272727272732,Increase
839,2013-11-13,8.0,0.9626955475330989,Increase
829,2013-11-14,-10.0,-1.1918951132300348,Decrease
813,2013-11-15,-16.0,-1.93003618817853,Decrease
807,2013-11-18,-6.0,-0.7380073800738018,Decrease
829,2013-11-19,22.0,2.7261462205700138,Increase
806,2013-11-20,-23.0,-2.7744270205066313,Decrease
791,2013-11-21,-15.0,-1.8610421836228297,Decrease
790,2013-11-22,-1.0,-0.12642225031606058,Decrease
803,2013-11-25,13.0,1.6455696202531733,Increase
789,2013-11-26,-14.0,-1.743462017434616,Decrease
776,2013-11-27,-13.0,-1.6476552598225558,Decrease
776,2013-11-29,0.0,0.0,No Change
777,2013-12-02,1.0,0.12886597938144284,Increase
795,2013-12-03,18.0,2.316602316602312,Increase
805,2013-12-04,10.0,1.2578616352201255,Increase
798,2013-12-05,-7.0,-0.8695652173912993,Decrease
780,2013-12-06,-18.0,-2.2556390977443663,Decrease
775,2013-12-09,-5.0,-0.6410256410256387,Decrease
782,2013-12-10,7.0,0.903225806451613,Increase
783,2013-12-11,1.0,0.12787723785165905,Increase
791,2013-12-12,8.0,1.0217113665389466,Increase
804,2013-12-13,13.0,1.643489254108732,Increase
806,2013-12-16,2.0,0.24875621890547706,Increase
824,2013-12-17,18.0,2.2332506203474045,Increase
824,2013-12-18,0.0,0.0,No Change
822,2013-12-19,-2.0,-0.24271844660194164,Decrease
826,2013-12-20,4.0,0.48661800486617945,Increase
823,2013-12-23,-3.0,-0.3631961259079941,Decrease
817,2013-12-24,-6.0,-0.7290400972053468,Decrease
816,2013-12-26,-1.0,-0.1223990208078285,Decrease
809,2013-12-27,-7.0,-0.8578431372548989,Decrease
812,2013-12-30,3.0,0.3708281829418958,Increase
808,2013-12-31,-4.0,-0.49261083743842304,Decrease
800,2014-01-02,-8.0,-0.990099009900991,Decrease
793,2014-01-03,-7.0,-0.8750000000000036,Decrease
796,2014-01-06,3.0,0.3783102143757988,Increase
836,2014-01-07,40.0,5.025125628140703,Increase
840,2014-01-08,4.0,0.4784688995215225,Increase
867,2014-01-09,27.0,3.214285714285725,Increase
914,2014-01-10,47.0,5.420991926182239,Increase
937,2014-01-13,23.0,2.516411378555805,Increase
911,2014-01-14,-26.0,-2.774813233724649,Decrease
901,2014-01-15,-10.0,-1.0976948408342513,Decrease
926,2014-01-16,25.0,2.7746947835738167,Increase
941,2014-01-17,15.0,1.6198704103671746,Increase
920,2014-01-21,-21.0,-2.2316684378320906,Decrease
952,2014-01-22,32.0,3.4782608695652195,Increase
996,2014-01-23,44.0,4.621848739495804,Increase
1043,2014-01-24,47.0,4.718875502008024,Increase
1018,2014-01-27,-25.0,-2.3969319271332723,Decrease
983,2014-01-28,-35.0,-3.4381139489194523,Decrease
1037,2014-01-29,54.0,5.493387589013232,Increase
1067,2014-01-30,30.0,2.892960462873684,Increase
1085,2014-01-31,18.0,1.6869728209934376,Increase
1103,2014-02-03,18.0,1.658986175115218,Increase
1056,2014-02-04,-47.0,-4.2611060743427025,Decrease
1018,2014-02-05,-38.0,-3.598484848484851,Decrease
984,2014-02-06,-34.0,-3.3398821218074692,Decrease
961,2014-02-07,-23.0,-2.3373983739837345,Decrease
984,2014-02-10,23.0,2.393340270551514,Increase
972,2014-02-11,-12.0,-1.2195121951219523,Decrease
974,2014-02-12,2.0,0.2057613168724215,Increase
970,2014-02-13,-4.0,-0.4106776180698102,Decrease
951,2014-02-14,-19.0,-1.9587628865979423,Decrease
972,2014-02-18,21.0,2.208201892744488,Increase
986,2014-02-19,14.0,1.4403292181069949,Increase
961,2014-02-20,-25.0,-2.535496957403649,Decrease
951,2014-02-21,-10.0,-1.0405827263267442,Decrease
928,2014-02-24,-23.0,-2.4185068349106165,Decrease
924,2014-02-25,-4.0,-0.4310344827586188,Decrease
927,2014-02-26,3.0,0.32467532467532756,Increase
917,2014-02-27,-10.0,-1.0787486515641875,Decrease
907,2014-02-28,-10.0,-1.0905125408942173,Decrease
926,2014-03-03,19.0,2.094818081587646,Increase
917,2014-03-04,-9.0,-0.9719222462203025,Decrease
929,2014-03-05,12.0,1.3086150490730697,Increase
905,2014-03-06,-24.0,-2.58342303552207,Decrease
899,2014-03-07,-6.0,-0.6629834254143652,Decrease
900,2014-03-10,1.0,0.11123470522802492,Increase
903,2014-03-11,3.0,0.33333333333334103,Increase
904,2014-03-12,1.0,0.11074197120708451,Increase
926,2014-03-13,22.0,2.433628318584069,Increase
914,2014-03-14,-12.0,-1.295896328293733,Decrease
883,2014-03-17,-31.0,-3.391684901531733,Decrease
883,2014-03-18,0.0,0.0,No Change
873,2014-03-19,-10.0,-1.1325028312570762,Decrease
861,2014-03-20,-12.0,-1.3745704467353903,Decrease
849,2014-03-21,-12.0,-1.3937282229965153,Decrease
850,2014-03-24,1.0,0.11778563015312216,Increase
846,2014-03-25,-4.0,-0.47058823529412264,Decrease
851,2014-03-26,5.0,0.5910165484633634,Increase
837,2014-03-27,-14.0,-1.6451233842538215,Decrease
824,2014-03-28,-13.0,-1.5531660692950977,Decrease
799,2014-03-31,-25.0,-3.033980582524276,Decrease
802,2014-04-01,3.0,0.3754693366708306,Increase
794,2014-04-02,-8.0,-0.9975062344139696,Decrease
782,2014-04-03,-12.0,-1.5113350125944613,Decrease
754,2014-04-04,-28.0,-3.5805626598465423,Decrease
775,2014-04-07,21.0,2.785145888594154,Increase
791,2014-04-08,16.0,2.0645161290322678,Increase
769,2014-04-09,-22.0,-2.7812895069532217,Decrease
769,2014-04-10,0.0,0.0,No Change
779,2014-04-11,10.0,1.3003901170351106,Increase
784,2014-04-14,5.0,0.6418485237484006,Increase
804,2014-04-15,20.0,2.5510204081632626,Increase
805,2014-04-16,1.0,0.12437810945273853,Increase
796,2014-04-17,-9.0,-1.1180124223602483,Decrease
796,2014-04-21,0.0,0.0,No Change
780,2014-04-22,-16.0,-2.010050251256279,Decrease
792,2014-04-23,12.0,1.538461538461533,Increase
789,2014-04-24,-3.0,-0.37878787878787845,Decrease
809,2014-04-25,20.0,2.5348542458808687,Increase
795,2014-04-28,-14.0,-1.7305315203955507,Decrease
790,2014-04-29,-5.0,-0.6289308176100628,Decrease
786,2014-04-30,-4.0,-0.5063291139240533,Decrease
778,2014-05-01,-8.0,-1.0178117048346036,Decrease
787,2014-05-02,9.0,1.1568123393316254,Increase
781,2014-05-05,-6.0,-0.7623888182973326,Decrease
781,2014-05-06,0.0,0.0,No Change
752,2014-05-07,-29.0,-3.713188220230479,Decrease
759,2014-05-08,7.0,0.9308510638297962,Increase
771,2014-05-09,12.0,1.5810276679841806,Increase
763,2014-05-12,-8.0,-1.037613488975353,Decrease
774,2014-05-13,11.0,1.4416775884665833,Increase
773,2014-05-14,-1.0,-0.12919896640827266,Decrease
788,2014-05-15,15.0,1.9404915912031084,Increase
795,2014-05-16,7.0,0.8883248730964466,Increase
801,2014-05-19,6.0,0.7547169811320753,Increase
813,2014-05-20,12.0,1.4981273408239737,Increase
815,2014-05-21,2.0,0.24600246002459691,Increase
834,2014-05-22,19.0,2.331288343558291,Increase
832,2014-05-23,-2.0,-0.23980815347721673,Decrease
846,2014-05-27,14.0,1.6826923076923128,Increase
850,2014-05-28,4.0,0.47281323877068626,Increase
832,2014-05-29,-18.0,-2.117647058823524,Decrease
833,2014-05-30,1.0,0.12019230769231282,Increase
